0   6.9695798102971045   1.8151641056605674   1.595505825016149   9.418868958389634   -8.72573898016315   -7.37707708189372   -7.991936049914391   6.616456770521237   4.983716772124629   6.552343793174417
1   6.7171758436738935   0.2507422735233257   1.0027085007363914   7.255693323940221   -9.460506738624318   -9.320702904968751   -9.734696429907473   5.910671656501114   6.141668494049734   6.816002007969228
2   6.752677418946797   1.2573977799331484   3.250549336652176   9.799722051171093   -9.154698870214993   -8.12660763306337   -8.976020053296178   6.917005268120519   6.922266976489457   7.262545575977835
3   5.833850377491998   0.8622566675765857   1.1759834729366623   7.528140057669764   -9.07734399645966   -7.750566108663088   -9.60717775319606   6.509868554948082   5.3777506506711905   6.086409511607379
4   0.9045611145762588   3.811673666189456   1.3463703883247167   2.2083476425248993   -2.269622335063943   3.5129472955176957   -0.8379825933992302   7.09042344061203   10.518103873163959   -1.4492644788392597
5   5.58243741197699   0.6908402644653914   1.6715700718452122   8.316981067730667   -9.366673659422595   -9.218204689380492   -9.271597517088125   7.962790186927365   4.29925855859325   8.786562682322403
6   0.7252306541137647   3.589831003207566   2.9461945151890365   2.2343376279680673   -1.6099454105182927   5.4309219281431   -1.1501744626888444   6.986819027165731   9.77311794974284   -2.740631394619777
7   7.122800850369961   0.6595716964411854   1.9284403741122311   8.186373245391913   -8.247557271945142   -7.227392800047419   -9.01936821559389   7.525496989451201   6.379452971581264   8.131136815783194
8   1.2592741719663183   3.364548074620668   2.858394792460765   0.02880718525063053   0.5049111674241598   4.459169475027296   -0.8560141916742325   8.220829522098777   9.171869688814946   -3.571819894742001
9   4.628570085213214   0.9211671466636387   1.5898438764300864   9.352965153851537   -7.645321270507493   -7.345115628645778   -9.462236812193474   4.915391503087705   5.216249495822519   7.619363930999713
10   1.9716983397659225   5.294186888799176   4.0746655028936605   1.321649217039448   -0.7244479271757384   2.630434291826493   -0.9775314088644212   7.133792202389317   9.633874606948789   -2.6985936243630393
11   6.452321583830309   -0.7049687666289735   1.8440191026297552   5.967265989298275   -8.55573411449717   -7.624523496768751   -9.867712458576625   6.935242550220079   5.300169576449292   7.635965269233997
12   1.9695358724066323   4.500357947196416   2.423874146303522   0.5787042055348557   -2.8937728542986747   3.940873472503159   -0.9245214593625065   6.719522438168312   10.368089171404078   -3.047151055466525
13   0.3591364403561573   4.350266343014619   2.91528526701239   1.6044982085035207   -2.089402526663078   3.3930562063950735   -1.5896304679067388   8.845667275112069   9.296331760924838   -2.0885159188743065
14   6.030211009986202   0.20698617990953344   2.76515493232034   8.26084359532828   -9.010886847063071   -8.188877757426036   -8.986332652178056   7.397534528996937   5.127694323794269   8.7264656865167
15   4.160098143843308   1.2835282367094512   2.4615846925337306   8.123055428713924   -7.947779758954747   -8.632382637049098   -10.167141961616482   5.7202523508334515   6.225740467630142   7.2749365971365645
16   4.9954631671278795   -0.2909602101859061   3.287357166890186   7.997080577334207   -8.531010762082213   -6.777177761669083   -9.502220409510336   6.821101139354768   5.025108197601035   7.218011415056047
17   2.928031090814309   5.54372787727575   2.993852657682646   -0.12158748956719267   -1.0143417817957832   2.5587656662672376   -2.3068276723515178   7.326454177050274   9.388920284066932   -2.878525197783112
18   6.032543031602106   -0.2664344418880742   1.1143444022268458   11.267027953390272   -8.595638036348715   -8.186594344123739   -9.954318437010906   6.543721261262286   6.855103480728944   8.308685384857554
19   2.0805765489889376   3.881490250506999   2.1853737807021374   1.2935843009963   -1.6886580358365435   3.950093057054998   -2.9933429680111407   8.083588108718946   9.774264477608114   -3.420794474874704
20   6.0691945962606715   -0.10949977697002167   1.6264856970406796   8.47941131216689   -8.005448198666596   -8.836206797516681   -10.419348830322317   5.364984401857737   6.6982110372442465   5.264632439825071
